SKYCUT D48	SkyCut_JKMM_base	SKYCUT	D48	1250	119
SKYCUT D60	SkyCut_JKMM_base	SKYCUT	D60	1530	119


MOMO MM-CAH12	SkyCut_JKMM_base	MOMO	MM-CAH12	310	119
MOMO MM-CAH16	SkyCut_JKMM_base	MOMO	MM-CAH16	410	119
MOMO MM-CAH24	SkyCut_JKMM_base	MOMO	MM-CAH24	630	119
MOMO MM-VAH24	SkyCut_JKMM_base	MOMO	MM-VAH24	630	119
MOMO MM-VAH30	SkyCut_JKMM_base	MOMO	MM-VAH30	780	119
MOMO MM-VAH48	SkyCut_JKMM_base	MOMO	MM-VAH48	1250	119
MOMO MM-VAH60	SkyCut_JKMM_base	MOMO	MM-VAH60	1530	119
MOMO MM-VAD16	SkyCut_JKMM_base	MOMO	MM-VAD16	410	119
MOMO MM-VAD24	SkyCut_JKMM_base	MOMO	MM-VAD24	630	119
MOMO MM-VAD30	SkyCut_JKMM_base	MOMO	MM-VAD30	780	119
MOMO MM-VAD48	SkyCut_JKMM_base	MOMO	MM-VAD48	1250	119
MOMO MM-VAD60	SkyCut_JKMM_base	MOMO	MM-VAD60	1530	119


Camera C12	SkyCut_JKMM_base	Camera	C12	310	119
Camera C16	SkyCut_JKMM_base	Camera	C16	410	119
Camera C24	SkyCut_JKMM_base	Camera	C24	630	119
Camera V24	SkyCut_JKMM_base	Camera	V24	630	119
Camera V30	SkyCut_JKMM_base	Camera	V30	780	119
Camera V48	SkyCut_JKMM_base	Camera	V48	1250	119
Camera V60	SkyCut_JKMM_base	Camera	V60	1530	119
Camera D16	SkyCut_JKMM_base	Camera	D16	410	119
Camera D24	SkyCut_JKMM_base	Camera	D24	630	119
Camera D30	SkyCut_JKMM_base	Camera	D30	780	119
Camera D48	SkyCut_JKMM_base	Camera	D48	1250	119
Camera D60	SkyCut_JKMM_base	Camera	D60	1530	119


YITU CA12	SkyCut_JKMM_base	YITU	CA12	310	119
YITU CA16	SkyCut_JKMM_base	YITU	CA16	410	119
YITU CA24	SkyCut_JKMM_base	YITU	CA24	630	119
YITU VA24	SkyCut_JKMM_base	YITU	VA24	630	119
YITU VA30 	SkyCut_JKMM_base	YITU	VA30	780	119
YITU VA48	SkyCut_JKMM_base	YITU	VA48	1250	119
YITU VA60	SkyCut_JKMM_base	YITU	VA60	1530	119
YITU DA16	SkyCut_JKMM_base	YITU	DA16	410	119
YITU DA24	SkyCut_JKMM_base	YITU	DA24	630	119
YITU DA30	SkyCut_JKMM_base	YITU	DA30	780	119
YITU DA48	SkyCut_JKMM_base	YITU	DA48	1250	119
YITU DA60	SkyCut_JKMM_base	YITU	DA60	1530	119




ROTUTEX C41	SkyCut_JKMM_base	ROTUTEX	C41	410	119
ROTUTEX C63	SkyCut_JKMM_base	ROTUTEX	C63	630	119
ROTUTEX V63	SkyCut_JKMM_base	ROTUTEX	V63	630	119
ROTUTEX V126	SkyCut_JKMM_base	ROTUTEX	V126	1260	119
ROTUTEX D55	SkyCut_JKMM_base	ROTUTEX	D55	550	119
ROTUTEX D118	SkyCut_JKMM_base	ROTUTEX	D118	1180	119


PURCELL S500	SkyCut_JKMM_base	PURCELL	S500	410	119
PURCELL S720	SkyCut_JKMM_base	PURCELL	S720	630	119
PURCELL SV730	SkyCut_JKMM_base	PURCELL	SV730	630	119
PURCELL SV1350	SkyCut_JKMM_base	PURCELL	SV1350	1250	119
PURCELL SV1600	SkyCut_JKMM_base	PURCELL	SV1600	1500	119
PURCELL SG500	SkyCut_JKMM_base	PURCELL	SG500	410	119
PURCELL SG720	SkyCut_JKMM_base	PURCELL	SG720	630	119
PURCELL SF730	SkyCut_JKMM_base	PURCELL	SF730	630	119
PURCELL SF1350	SkyCut_JKMM_base	PURCELL	SF1350	1250	119
PURCELL SF1600	SkyCut_JKMM_base	PURCELL	SF1600	1500	119
Teneth G24L	teneth_manual_base	Teneth	G24L	635	80
Teneth G48L	teneth_manual_base	Teneth	G48L	1250	80
Teneth G59L	teneth_manual_base	Teneth	G59L	1550	80
Teneth T24A	teneth_mm_base	Teneth	T24A	635	112
Teneth T24L	teneth_manual_base	Teneth	T24L	635	80
Teneth T48A	teneth_mm_base	Teneth	T48A	1250	112
Teneth T48L	teneth_manual_base	Teneth	T48L	1250	80
Teneth T59A	teneth_mm_base	Teneth	T59A	1550	112
Teneth T59L	teneth_manual_base	Teneth	T59L	1550	80

Teneth TH1300A	teneth_mm_base	Teneth	TH1300A	1250	112
Teneth TH1300L	teneth_manual_base	Teneth	TH1300L	1250	80
Teneth TH1600A	teneth_mm_base	Teneth	TH1600A	1550	112
Teneth TH440A	teneth_mm_base	Teneth	TH440A	335	112
Teneth TH440L	teneth_manual_base	Teneth	TH440L	335	80
Teneth TH740A	teneth_mm_base	Teneth	TH740A	635	112
Teneth TH740L	teneth_manual_base	Teneth	TH740L	635	80
Teneth TK1350	teneth_manual_base	Teneth	TK1350	1250	80
Teneth TK1350A	teneth_mm_base	Teneth	TK1350A	1250	112
Teneth TK740	teneth_manual_base	Teneth	TK740	635	80
Teneth TK740A	teneth_mm_base	Teneth	TK740A	635	112
Teneth TN1350	teneth_manual_base	Teneth	TN1350	1250	80
Teneth TN1350A	teneth_mm_base	Teneth	TN1350A	1250	112
Teneth TN740	teneth_manual_base	Teneth	TN740	630	80
Teneth TN740A	teneth_mm_base	Teneth	TN740A	630	112

AM.CO.ZA V-Smart V3-740	teneth_manual_base	AM.CO.ZA	V-Smart V3-740	630	80
AM.CO.ZA V-Smart V3-1310	teneth_manual_base	AM.CO.ZA	V-Smart V3-1310	1200	80
AM.CO.ZA V-Smart V3-1660	teneth_manual_base	AM.CO.ZA	V-Smart V3-1660	1550	80

AM.CO.ZA V-Smart V6-900  Auto	teneth_mm_base	AM.CO.ZA	V-Smart V6-900  Auto	740	112
AM.CO.ZA V-Smart V6-1500 Auto	teneth_mm_base	AM.CO.ZA	V-Smart V6-1500 Auto	1340	112
AM.CO.ZA V-Smart V6-1800 Auto	teneth_mm_base	AM.CO.ZA	V-Smart V6-1800 Auto	1640	112

AZONColor CC12W	teneth_manual_base	AZONColor	CC12W	330	80
AZONColor CC24W	teneth_manual_base	AZONColor	CC24W	630	80
AZONColor CC48W	teneth_manual_base	AZONColor	CC48W	1200	80
AZONColor CC64W	teneth_manual_base	AZONColor	CC64W	1550	80

AZONColor CC24W Auto	teneth_mm_base	AZONColor	CC24W Auto	330	112
AZONColor CC24W Auto	teneth_mm_base	AZONColor	CC24W Auto	630	112
AZONColor CC48W Auto	teneth_mm_base	AZONColor	CC48W Auto	1200	112
AZONColor CC64W Auto	teneth_mm_base	AZONColor	CC64W Auto	1550	112

BannerCut Bannercut 30cm LD	teneth_manual_base	BannerCut	Bannercut 30cm LD	330	80
BannerCut Bannercut 60cm LD	teneth_manual_base	BannerCut	Bannercut 60cm LD	630	80
BannerCut Bannercut 130cm LD	teneth_manual_base	BannerCut	Bannercut 130cm LD	1200	80
BannerCut Bannercut 160cm LD	teneth_manual_base	BannerCut	Bannercut 160cm LD	1550	80

BannerCut Bannercut 30cm LD Auto	teneth_mm_base	BannerCut	Bannercut 30cm LD Auto	330	112
BannerCut Bannercut 60cm LD Auto	teneth_mm_base	BannerCut	Bannercut 60cm LD Auto	630	112
BannerCut Bannercut 130cm LD Auto	teneth_mm_base	BannerCut	Bannercut 130cm LD Auto	1200	112
BannerCut Bannercut 160cm LD Auto	teneth_mm_base	BannerCut	Bannercut 160cm LD Auto	1550	112

Best Plotter BP330L	teneth_manual_base	Best Plotter	BP330L	335	80
Best Plotter BP330A	teneth_mm_base	Best Plotter	BP330A	335	112
Best Plotter BP630L	teneth_manual_base	Best Plotter	BP630L	635	80
Best Plotter BP630A	teneth_mm_base	Best Plotter	BP630A	635	112
Best Plotter BP1200L	teneth_manual_base	Best Plotter	BP1200L	1250	80
Best Plotter BP1200A	teneth_mm_base	Best Plotter	BP1200A	1250	112
Best Plotter B24L	teneth_manual_base	Best Plotter	B24L	635	80
Best Plotter B24A	teneth_mm_base	Best Plotter	B24A	635	112
Best Plotter B48L	teneth_manual_base	Best Plotter	B48L	1250	80
Best Plotter B48A	teneth_mm_base	Best Plotter	B48A	1250	112
Best Plotter B59L	teneth_manual_base	Best Plotter	B59L	1550	80
Best Plotter B59A	teneth_mm_base	Best Plotter	B59A	1550	112
Best Plotter BK630	teneth_manual_base	Best Plotter	BK630	635	80
Best Plotter BK630A	teneth_mm_base	Best Plotter	BK630A	635	112
Best Plotter BK1200	teneth_manual_base	Best Plotter	BK1200	1250	80
Best Plotter BK1200A	teneth_mm_base	Best Plotter	BK1200A	1250	112
Best Plotter BN630	teneth_manual_base	Best Plotter	BN630	635	80
Best Plotter BN630A	teneth_mm_base	Best Plotter	BN630A	635	112
Best Plotter BN1200	teneth_manual_base	Best Plotter	BN1200	1250	80
Best Plotter BN1200A	teneth_mm_base	Best Plotter	BN1200A	1250	112

CAMFive CFC-S24	teneth_manual_base	CAMFive	CFC-S24	630	80
CAMFive CFC-S48	teneth_manual_base	CAMFive	CFC-S48	1200	80
CAMFive CFC-S61	teneth_manual_base	CAMFive	CFC-S61	1550	80
CAMFive CFC-A75	teneth_manual_base	CAMFive	CFC-A75	630	80
CAMFive CFC-A130	teneth_manual_base	CAMFive	CFC-A130	1200	80
CAMFive CFC-A165	teneth_manual_base	CAMFive	CFC-A165	1550	80

CAMFive CFC-S24 Auto	teneth_mm_base	CAMFive	CFC-S24 Auto	630	112
CAMFive CFC-S48 Auto	teneth_mm_base	CAMFive	CFC-S48 Auto	1200	112
CAMFive CFC-S61 Auto	teneth_mm_base	CAMFive	CFC-S61 Auto	1550	112
CAMFive CFC-A75 Auto	teneth_mm_base	CAMFive	CFC-A75 Auto	630	112
CAMFive CFC-A130 Auto	teneth_mm_base	CAMFive	CFC-A130 Auto	1200	112
CAMFive CFC-A165 Auto	teneth_mm_base	CAMFive	CFC-A165 Auto	1550	112

CuttingPro CUTTER 12	teneth_manual_base	CuttingPro	CUTTER 12	330	80
CuttingPro CUTTER 24	teneth_manual_base	CuttingPro	CUTTER 24	630	80
CuttingPro CUTTER 48	teneth_manual_base	CuttingPro	CUTTER 48	1200	80
CuttingPro CUTTER 59	teneth_manual_base	CuttingPro	CUTTER 59	1550	80

CuttingPro CUTTER 12 Auto	teneth_mm_base	CuttingPro	CUTTER 12 Auto	330	112
CuttingPro CUTTER 24 Auto	teneth_mm_base	CuttingPro	CUTTER 24 Auto	630	112
CuttingPro CUTTER 48 Auto	teneth_mm_base	CuttingPro	CUTTER 48 Auto	1200	112
CuttingPro CUTTER 59 Auto	teneth_mm_base	CuttingPro	CUTTER 59 Auto	1550	112

CuttingPro TH440L	teneth_manual_base	CuttingPro	TH440L	335	80
CuttingPro TH440A	teneth_mm_base	CuttingPro	TH440A	335	112
CuttingPro TH740L	teneth_manual_base	CuttingPro	TH740L	635	80
CuttingPro TH740A	teneth_mm_base	CuttingPro	TH740A	635	112
CuttingPro TH1300L	teneth_manual_base	CuttingPro	TH1300L	1250	80
CuttingPro TH1300A	teneth_mm_base	CuttingPro	TH1300A	1250	112
CuttingPro T24L	teneth_manual_base	CuttingPro	T24L	635	80
CuttingPro T24A	teneth_mm_base	CuttingPro	T24A	635	112
CuttingPro T48L	teneth_manual_base	CuttingPro	T48L	1250	80
CuttingPro T48A	teneth_mm_base	CuttingPro	T48A	1250	112
CuttingPro T59L	teneth_manual_base	CuttingPro	T59L	1550	80
CuttingPro T59A	teneth_mm_base	CuttingPro	T59A	1550	112
CuttingPro TK740	teneth_manual_base	CuttingPro	TK740	635	80
CuttingPro TK740A	teneth_mm_base	CuttingPro	TK740A	635	112
CuttingPro TK1350	teneth_manual_base	CuttingPro	TK1350	1250	80
CuttingPro TK1350A	teneth_mm_base	CuttingPro	TK1350A	1250	112
CuttingPro TN740	teneth_manual_base	CuttingPro	TN740	630	80
CuttingPro TN740A	teneth_mm_base	CuttingPro	TN740A	630	112
CuttingPro TN1350	teneth_manual_base	CuttingPro	TN1350	1250	80
CuttingPro TN1350A	teneth_mm_base	CuttingPro	TN1350A	1250	112
CuttingPro TH1600A	teneth_mm_base	CuttingPro	TH1600A	1550	112

DASHENG DS-440	teneth_manual_base	DASHENG	DS-440	330	80
DASHENG DS-740	teneth_manual_base	DASHENG	DS-740	630	80
DASHENG DS-1300	teneth_manual_base	DASHENG	DS-1300	1200	80
DASHENG DS-1660	teneth_manual_base	DASHENG	DS-1660	1550	80

DASHENG DS-440 Auto	teneth_mm_base	DASHENG	DS-440 Auto	330	112
DASHENG DS-740 Auto	teneth_mm_base	DASHENG	DS-740 Auto	630	112
DASHENG DS-1300 Auto	teneth_mm_base	DASHENG	DS-1300 Auto	1200	112
DASHENG DS-1660 Auto	teneth_mm_base	DASHENG	DS-1660 Auto	1550	112

INK SPA CT-440L	teneth_manual_base	INK SPA	CT-440L	330	80
INK SPA CT-740L	teneth_manual_base	INK SPA	CT-740L	630	80
INK SPA CT-1300L	teneth_manual_base	INK SPA	CT-1300L	1200	80
INK SPA CT-1660L	teneth_manual_base	INK SPA	CT-1660L	1550	80

INK SPA CT-440 Auto	teneth_mm_base	INK SPA	CT-440 Auto	330	112
INK SPA CT-740 Auto	teneth_mm_base	INK SPA	CT-740 Auto	630	112
INK SPA CT-1300 Auto	teneth_mm_base	INK SPA	CT-1300 Auto	1200	112
INK SPA CT-1660 Auto	teneth_mm_base	INK SPA	CT-1660 Auto	1550	112

Kenika  TH440L	teneth_manual_base	Kenika 	TH440L	335	80
Kenika  TH440A	teneth_mm_base	Kenika 	TH440A	335	112
Kenika  TH740L	teneth_manual_base	Kenika 	TH740L	635	80
Kenika  TH740A	teneth_mm_base	Kenika 	TH740A	635	112
Kenika  TH1300L	teneth_manual_base	Kenika 	TH1300L	1250	80
Kenika  TH1300A	teneth_mm_base	Kenika 	TH1300A	1250	112
Kenika  T24L	teneth_manual_base	Kenika 	T24L	635	80
Kenika  T24A	teneth_mm_base	Kenika 	T24A	635	112
Kenika  T48L	teneth_manual_base	Kenika 	T48L	1250	80
Kenika  T48A	teneth_mm_base	Kenika 	T48A	1250	112
Kenika  T59L	teneth_manual_base	Kenika 	T59L	1550	80
Kenika  T59A	teneth_mm_base	Kenika 	T59A	1550	112
Kenika  TK740	teneth_manual_base	Kenika 	TK740	635	80
Kenika  TK740A	teneth_mm_base	Kenika 	TK740A	635	112
Kenika  TK1350	teneth_manual_base	Kenika 	TK1350	1250	80
Kenika  TK1350A	teneth_mm_base	Kenika 	TK1350A	1250	112
Kenika  TN740	teneth_manual_base	Kenika 	TN740	635	80
Kenika  TN740A	teneth_mm_base	Kenika 	TN740A	635	112
Kenika  TN1350	teneth_manual_base	Kenika 	TN1350	1250	80
Kenika  TN1350A	teneth_mm_base	Kenika 	TN1350A	1250	112
Kenika  XX49LX	teneth_manual_base	Kenika 	XX49LX	1250	80

PIXELMAKER PM-440	teneth_manual_base	PIXELMAKER	PM-440	330	80
PIXELMAKER PM-740	teneth_manual_base	PIXELMAKER	PM-740	630	80
PIXELMAKER PM-1300	teneth_manual_base	PIXELMAKER	PM-1300	1200	80
PIXELMAKER PM-1660	teneth_manual_base	PIXELMAKER	PM-1660	1550	80

PIXELMAKER PM-440 Auto	teneth_mm_base	PIXELMAKER	PM-440 Auto	330	112
PIXELMAKER PM-740 Auto	teneth_mm_base	PIXELMAKER	PM-740 Auto	630	112
PIXELMAKER PM-1300 Auto	teneth_mm_base	PIXELMAKER	PM-1300 Auto	1200	112
PIXELMAKER PM-1660 Auto	teneth_mm_base	PIXELMAKER	PM-1660 Auto	1550	112

POLARIS PL-440	teneth_manual_base	POLARIS	PL-440	330	80
POLARIS PL-740	teneth_manual_base	POLARIS	PL-740	630	80
POLARIS PL-1300	teneth_manual_base	POLARIS	PL-1300	1200	80
POLARIS PL-1660	teneth_manual_base	POLARIS	PL-1660	1550	80

POLARIS PL-440 Auto	teneth_mm_base	POLARIS	PL-440 Auto	330	112
POLARIS PL-740 Auto	teneth_mm_base	POLARIS	PL-740 Auto	630	112
POLARIS PL-1300 Auto	teneth_mm_base	POLARIS	PL-1300 Auto	1200	112
POLARIS PL-1660 Auto	teneth_mm_base	POLARIS	PL-1660 Auto	1550	112

PowerCut 440-BT	teneth_manual_base	PowerCut	440-BT	330	80
PowerCut 740-BT	teneth_manual_base	PowerCut	740-BT	630	80
PowerCut 1300-BT	teneth_manual_base	PowerCut	1300-BT	1200	80
PowerCut 1660-BT	teneth_manual_base	PowerCut	1660-BT	1550	80

PowerCut 440-BT Auto	teneth_mm_base	PowerCut	440-BT Auto	330	112
PowerCut 740-BT Auto	teneth_mm_base	PowerCut	740-BT Auto	630	112
PowerCut 1300-BT Auto	teneth_mm_base	PowerCut	1300-BT Auto	1200	112
PowerCut 1660-BT Auto	teneth_mm_base	PowerCut	1660-BT Auto	1550	112

RHINOTEC RC-60	teneth_manual_base	RHINOTEC	RC-60	630	80
RHINOTEC RC-120	teneth_manual_base	RHINOTEC	RC-120	1200	80
RHINOTEC RC-150	teneth_manual_base	RHINOTEC	RC-150	1550	80
RHINOTEC RC-60A	teneth_mm_base	RHINOTEC	RC-60A	630	112
RHINOTEC RC-120A	teneth_mm_base	RHINOTEC	RC-120A	1200	112
RHINOTEC RC-150A	teneth_mm_base	RHINOTEC	RC-150A	1550	112

SUCHI SC-730	teneth_manual_base	SUCHI	SC-730	630	80
SUCHI SC-1300	teneth_manual_base	SUCHI	SC-1300	1200	80
SUCHI SC-1660	teneth_manual_base	SUCHI	SC-1660	1550	80
SUCHI SU-740	teneth_manual_base	SUCHI	SU-740	630	80
SUCHI SU-1350	teneth_manual_base	SUCHI	SU-1350	1250	80
SUCHI SU-1660	teneth_manual_base	SUCHI	SU-1660	1550	80

SUCHI SC-730 Auto	teneth_mm_base	SUCHI	SC-730 Auto	630	112
SUCHI SC-1300 Auto	teneth_mm_base	SUCHI	SC-1300 Auto	1200	112
SUCHI SC-1660 Auto	teneth_mm_base	SUCHI	SC-1660 Auto	1550	112
SUCHI SU-740 Auto	teneth_mm_base	SUCHI	SU-740 Auto	630	112
SUCHI SU-1350 Auto	teneth_mm_base	SUCHI	SU-1350 Auto	1250	112
SUCHI SU-1660 Auto	teneth_mm_base	SUCHI	SU-1660 Auto	1550	112

Technocut TC-24L	teneth_manual_base	Technocut	TC-24L	635	80
Technocut TC-48L	teneth_manual_base	Technocut	TC-48L	1250	80
Technocut TC-60L	teneth_manual_base	Technocut	TC-60L	1550	80
Technocut TC-24A	teneth_mm_base	Technocut	TC-24A	635	112
Technocut TC-48A	teneth_mm_base	Technocut	TC-48A	1250	112
Technocut TC-60A	teneth_mm_base	Technocut	TC-60A	1550	112
Technocut TC-S24L	teneth_manual_base	Technocut	TC-S24L	635	80
Technocut TC-S48L	teneth_manual_base	Technocut	TC-S48L	1250	80
Technocut TC-S60L	teneth_manual_base	Technocut	TC-S60L	1550	80
Technocut TC-S24A	teneth_mm_base	Technocut	TC-S24A	635	112
Technocut TC-S48A	teneth_mm_base	Technocut	TC-S48A	1250	112
Technocut TC-S60A	teneth_mm_base	Technocut	TC-S60A	1550	112
SK-375	seiki_manual_base	Vevor	SK-375	285	1104
SK-720	seiki_manual_base	Vevor	SK-720	630	1104
SK-870	seiki_manual_base	Vevor	SK-870	780	1104
SK-1350	seiki_manual_base	Vevor	SK-1350	1260	1104
Vicsign HWF330	jkmm_base	Vicsign	HWF330	330	48
Vicsign HWF630	jkmm_base	Vicsign	HWF630	630	48
Vicsign HWF1080	jkmm_base	Vicsign	HWF1080	1080	48
Vicsign HWF1200	jkmm_base	Vicsign	HWF12000	1200	48
Vicsign HWF1600	jkmm_base	Vicsign	HWF1600	1600	48

Vicsign HSF630	jkmm_base	Vicsign	HSF630	630	48
Vicsign HSF1080	jkmm_base	Vicsign	HSF1080	1080	48
Vicsign HSF1200	jkmm_base	Vicsign	HSF12000	1200	48
Vicsign HSF1600	jkmm_base	Vicsign	HSF1600	1600	48

Vicsign HL1080	vicsign_base_jkarms2_com	Vicsign	HL1080	1080	16
Vicsign HL1200	vicsign_base_jkarms2_com	Vicsign	HL1200	1200	16
Vicsign HL1600	vicsign_base_jkarms2_com	Vicsign	HL1600	1600	16
Vicsign HL330	vicsign_base_jkarms2_com	Vicsign	HL330	330	16
Vicsign HL630	vicsign_base_jkarms2_com	Vicsign	HL630	630	16
					
Vicsign HP1200	vicsign_base_jkarms2_com	Vicsign	HP1200	1200	16
Vicsign HP1600	vicsign_base_jkarms2_com	Vicsign	HP1600	1600	16
Vicsign HP330	vicsign_base_jkarms2_com	Vicsign	HP330	330	16
Vicsign HP630	vicsign_base_jkarms2_com	Vicsign	HP630	630	16
					
Vicsign HS1080	vicsign_base_jkarms2_usb	Vicsign	HS1080	1080	16
Vicsign HS1200	vicsign_base_jkarms2_usb	Vicsign	HS1200	1200	16
Vicsign HS1600	vicsign_base_jkarms2_usb	Vicsign	HS1600	1600	16
Vicsign HS630	vicsign_base_jkarms2_usb	Vicsign	HS630	630	16
					
Vicsign HSQ1080	vicsign_base_jkarms2_usb	Vicsign	HSQ1080	1080	48
Vicsign HSQ1200	vicsign_base_jkarms2_usb	Vicsign	HSQ1200	1200	48
Vicsign HSQ1600	vicsign_base_jkarms2_usb	Vicsign	HSQ1600	1600	48
Vicsign HSQ630	vicsign_base_jkarms2_usb	Vicsign	HSQ630	630	48
					
Vicsign HW1080	vicsign_base_jkarms2_com	Vicsign	HW1080	1080	80
Vicsign HW1200	vicsign_base_jkarms2_com	Vicsign	HW1200	1200	80
Vicsign HW1600	vicsign_base_jkarms2_com	Vicsign	HW1600	1600	80
Vicsign HW330	vicsign_base_jkarms2_com	Vicsign	HW330	330	80
Vicsign HW630	vicsign_base_jkarms2_com	Vicsign	HW630	630	80
					
Vicsign HWQ1080	vicsign_base_jkarms2_usb	Vicsign	HWQ1080	1080	48
Vicsign HWQ1200	vicsign_base_jkarms2_usb	Vicsign	HWQ1200	1200	48
Vicsign HWQ1600	vicsign_base_jkarms2_usb	Vicsign	HWQ1600	1600	48
Vicsign HWQ330	vicsign_base_jkarms2_usb	Vicsign	HWQ330	330	48
Vicsign HWQ630	vicsign_base_jkarms2_usb	Vicsign	HWQ630	630	48

Vicsign Q3	vicsign_JKARMS_r180_base	Vicsign	Q3	320	2096
Vicsign Q4	vicsign_JKARMS_r180_base	Vicsign	Q4	297	2096
Graphtec CE1000-60	graphtec_fc8000_base	Graphtec	CE1000-60	600	32
Graphtec CE2000-120	graphtec_fc8000_base	Graphtec	CE2000-120	1200	32
Graphtec CE2000-60	graphtec_fc8000_base	Graphtec	CE2000-60	600	32
Graphtec CE2800-60	graphtec_fc8000_base	Graphtec	CE2800-60	711.2	32
Graphtec CE3000-120	graphtec_fc8000_base	Graphtec	CE3000-120	1200	32
Graphtec CE3000-40	graphtec_fc8000_base	Graphtec	CE3000-40	381	32
Graphtec CE3000-40-CRP	graphtec_fc8000_base	Graphtec	CE3000-40-CRP	406.4	32
Graphtec CE3000-60	graphtec_fc8000_base	Graphtec	CE3000-60	600	32
Graphtec CE3000MkII-120	graphtec_fc8000_base	Graphtec	CE3000MkII-120	1219.2	32
Graphtec CE3000MkII-60	graphtec_fc8000_base	Graphtec	CE3000MkII-60	609.6	32
Graphtec CE5000-120	graphtec_fc8000_base	Graphtec	CE5000-120	1219.2	32
Graphtec CE5000-40-CRP	graphtec_fc8000_base	Graphtec	CE5000-40-CRP	406.4	32
Graphtec CE5000-60	graphtec_fc8000_base	Graphtec	CE5000-60	609.6	32
Graphtec CE6000-120	graphtec_fc8000_base	Graphtec	CE6000-120	1219.199951	32
Graphtec CE6000-40	graphtec_fc8000_base	Graphtec	CE6000-40	381	32
Graphtec CE6000-60	graphtec_fc8000_base	Graphtec	CE6000-60	609.5999756	32
Graphtec FC2100-120	hpgl_base	Graphtec	FC2100-120	1219.2	128
Graphtec FC2100-50	hpgl_base	Graphtec	FC2100-50	500	128
Graphtec FC2100-60	hpgl_base	Graphtec	FC2100-60	600	128
Graphtec FC2100-90	hpgl_base	Graphtec	FC2100-90	900	128
Graphtec FC2200-50	hpgl_base	Graphtec	FC2200-50	914.4	128
Graphtec FC2200-90	hpgl_base	Graphtec	FC2200-90	914.4	128
Graphtec FC2200-90EX	hpgl_base	Graphtec	FC2200-90EX	914.4	128
Graphtec FC223X-60	hpgl_base	Graphtec	FC223X-60	914.4	128
Graphtec FC223X-90	hpgl_base	Graphtec	FC223X-90	919.5	128
Graphtec FC223X-90EX	hpgl_base	Graphtec	FC223X-90EX	919.5	128
Graphtec FC2250-120	hpgl_base	Graphtec	FC2250-120	1199.9	128
Graphtec FC2250-180	hpgl_base	Graphtec	FC2250-180	1800	128
Graphtec FC2250-60	hpgl_base	Graphtec	FC2250-60	600	128
Graphtec FC2300-50	hpgl_base	Graphtec	FC2300-50	454.6	128
Graphtec FC3100-100	hpgl_base	Graphtec	FC3100-100	1016	128
Graphtec FC3100-120	hpgl_base	Graphtec	FC3100-120	1219.2	128
Graphtec FC3100-60	hpgl_base	Graphtec	FC3100-60	600	128
Graphtec FC3200-50	hpgl_base	Graphtec	FC3200-50	609.6	128
Graphtec FC3200-90	hpgl_base	Graphtec	FC3200-90	914.4	128
Graphtec FC3200-90EX	hpgl_base	Graphtec	FC3200-90EX	914.4	128
Graphtec FC3209-60	hpgl_base	Graphtec	FC3209-60	900	128
Graphtec FC3212-180	hpgl_base	Graphtec	FC3212-180	1200	128
Graphtec FC3212-240	hpgl_base	Graphtec	FC3212-240	1200	128
Graphtec FC3212-90	hpgl_base	Graphtec	FC3212-90	1200	128
Graphtec FC3600	hpgl_base	Graphtec	FC3600	1219.2	128
Graphtec FC4100-100	hpgl_base	Graphtec	FC4100-100	1016	128
Graphtec FC4100-130	hpgl_base	Graphtec	FC4100-130	1371.6	128
Graphtec FC4100-75	hpgl_base	Graphtec	FC4100-75	762	128
Graphtec FC4200-50	hpgl_base	Graphtec	FC4200-50	589.3	128
Graphtec FC4200-60	hpgl_base	Graphtec	FC4200-60	911.9	128
Graphtec FC4210-60	hpgl_base	Graphtec	FC4210-60	911.9	128
Graphtec FC5100-100	hpgl_base	Graphtec	FC5100-100	1056.6	128
Graphtec FC5100-130	hpgl_base	Graphtec	FC5100-130	1371.6	128
Graphtec FC5100-150	hpgl_base	Graphtec	FC5100-150	1513.8	128
Graphtec FC5100-75	hpgl_base	Graphtec	FC5100-75	751.8	128
Graphtec FC7000 MK2-100	graphtec_fc8000_base	Graphtec	FC7000 MK2-100	1056.6	32
Graphtec FC7000 MK2-130	graphtec_fc8000_base	Graphtec	FC7000 MK2-130	1371.6	32
Graphtec FC7000 MK2-160	graphtec_fc8000_base	Graphtec	FC7000 MK2-160	1600.2	32
Graphtec FC7000 MK2-60	graphtec_fc8000_base	Graphtec	FC7000 MK2-60	600	32
Graphtec FC7000 MK2-75	graphtec_fc8000_base	Graphtec	FC7000 MK2-75	751.8	32
Graphtec FC7000-100	graphtec_fc8000_base	Graphtec	FC7000-100	1056.6	32
Graphtec FC7000-130	graphtec_fc8000_base	Graphtec	FC7000-130	1371.6	32
Graphtec FC7000-160	graphtec_fc8000_base	Graphtec	FC7000-160	1600.2	32
Graphtec FC7000-60	graphtec_fc8000_base	Graphtec	FC7000-60	600	32
Graphtec FC7000-75	graphtec_fc8000_base	Graphtec	FC7000-75	751.8	32
Graphtec FC8000-100	graphtec_fc8000_base	Graphtec	FC8000-100	1056.6	32
Graphtec FC8000-130	graphtec_fc8000_base	Graphtec	FC8000-130	1371.6	32
Graphtec FC8000-60	graphtec_fc8000_base	Graphtec	FC8000-60	600	32
Graphtec FC8000-75	graphtec_fc8000_base	Graphtec	FC8000-75	751.8	32
